,
main
name:LE_SEA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LEI_SEA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GFLUX_SEA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMU_SEA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMV_SEA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2M_SEA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMIN_SEA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMAX_SEA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:Q2M_SEA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2M_SEA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMIN_SEA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMAX_SEA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:ZON10M_SEA,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:MER10M_SEA,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10M_SEA,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10MMAX_SEA,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:RI_WAT,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RN_WAT,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:H_WAT,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LE_WAT,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LEI_WAT,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GFLUX_WAT,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMU_WAT,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMV_WAT,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2M_WAT,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMIN_WAT,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMAX_WAT,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:Q2M_WAT,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMIN_WAT,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMAX_WAT,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:ZON10M_WAT,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:MER10M_WAT,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10M_WAT,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10MMAX_WAT,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:RI_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RN_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:H_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LE_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LEI_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GFLUX_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMU_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMV_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2M_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMIN_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMAX_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:Q2M_ISBA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2M_ISBA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMIN_ISBA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMAX_ISBA,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:ZON10M_ISBA,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:MER10M_ISBA,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10M_ISBA,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10MMAX_ISBA,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:HV_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:PSNG_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:PSNV_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:PSN_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TALB_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:SWI1_ISBA,type:H2D,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TSWI1_ISBA,type:H2D,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:SWI2_ISBA,type:H2D,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:TSWI2_ISBA,type:H2D,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:SWI3_ISBA,type:H2D,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:TSWI3_ISBA,type:H2D,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:TSWI_T_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:WGTOT_T_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:WGI_T_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:WSNOW_T_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:DSNOW_T_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TSNOW_T_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LAI,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:VEG,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:Z0VEG,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:PATCH,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:DG1,type:H2D,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:DG2,type:H2D,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:DG3,type:H2D,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:Z0REL,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P1,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P2,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P3,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P4,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P5,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P6,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P7,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P8,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P9,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P10,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P11,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P12,type:H2D,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:RSMIN,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GAMMA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:CV,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RGL,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:EMIS_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:WRMAX_CF,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ALBNIR_SOIL,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ALBVIS_SOIL,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ALBUV_SOIL,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ALBNIR_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ALBVIS_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ALBUV_ISBA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RI_TEB,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RN_TEB,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:H_TEB,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LE_TEB,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GFLUX_TEB,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMU_TEB,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMV_TEB,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2M_TEB,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:Q2M_TEB,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2M_TEB,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:ZON10M_TEB,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:MER10M_TEB,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:XTI_BLD,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RI,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TS,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TSRAD,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:EMIS,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMIN,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMAX,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMIN,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMAX,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:W10M,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10MMAX,type:H2D,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:RN,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:H,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LE,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LEI,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GFLUX,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMU,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMV,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMUNOSSO,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMVNOSSO,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2M_WAT,type:H2D,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:FRAC_SEA,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FRAC_NATURE,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FRAC_WATER,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FRAC_TOWN,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FLALWD,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:ZENITH,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:AZIM,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:INPRC,type:H2D,typeOfFirstFixedSurface:1,discipline:0,parameterCategory:1,parameterNumber:255
name:ACPRC,type:H2D,typeOfFirstFixedSurface:1,discipline:0,parameterCategory:1,parameterNumber:255
name:INPRT,type:H2D,typeOfFirstFixedSurface:1,discipline:0,parameterCategory:1,parameterNumber:255
name:ACPRT,type:H2D,typeOfFirstFixedSurface:1,discipline:0,parameterCategory:1,parameterNumber:255
name:EMIS_CO2,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:EMIS_CO,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:SSO_CAN_Z01,type:H2D,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:3,parameterNumber:255
name:SSO_CAN_Z02,type:H2D,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:3,parameterNumber:255
name:SSO_CAN_Z03,type:H2D,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:3,parameterNumber:255
name:SSO_CAN_Z04,type:H2D,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:3,parameterNumber:255
name:SSO_CAN_Z05,type:H2D,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:3,parameterNumber:255
name:SSO_CAN_Z06,type:H2D,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:3,parameterNumber:255
name:SSO_CAN_U01,type:H2D,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:2,parameterNumber:1
name:SSO_CAN_U02,type:H2D,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:2,parameterNumber:1
name:SSO_CAN_U03,type:H2D,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:2,parameterNumber:1
name:SSO_CAN_U04,type:H2D,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:2,parameterNumber:1
name:SSO_CAN_U05,type:H2D,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:2,parameterNumber:1
name:SSO_CAN_U06,type:H2D,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:2,parameterNumber:1
name:SSO_CAN_E01,type:H2D,typeOfFirstFixedSurface:255,level:1,discipline:0,parameterCategory:19,parameterNumber:11
name:SSO_CAN_E02,type:H2D,typeOfFirstFixedSurface:255,level:2,discipline:0,parameterCategory:19,parameterNumber:11
name:SSO_CAN_E03,type:H2D,typeOfFirstFixedSurface:255,level:3,discipline:0,parameterCategory:19,parameterNumber:11
name:SSO_CAN_E04,type:H2D,typeOfFirstFixedSurface:255,level:4,discipline:0,parameterCategory:19,parameterNumber:11
name:SSO_CAN_E05,type:H2D,typeOfFirstFixedSurface:255,level:5,discipline:0,parameterCategory:19,parameterNumber:11
name:SSO_CAN_E06,type:H2D,typeOfFirstFixedSurface:255,level:6,discipline:0,parameterCategory:19,parameterNumber:11
name:COVER002,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER003,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER004,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER005,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER006,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER007,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER008,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER009,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER010,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER011,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER012,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER013,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER014,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER015,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER016,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER017,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER018,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER019,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER020,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER021,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER022,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER023,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER024,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER025,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER026,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER027,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER028,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER029,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER030,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER031,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER032,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER033,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER034,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER035,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER036,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER037,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER038,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER039,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER040,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER041,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER042,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER043,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER044,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER045,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER046,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER047,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER048,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER049,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER050,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER051,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER052,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER053,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER054,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER055,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER056,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER057,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER058,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER059,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER060,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER061,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER062,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER063,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER064,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER065,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER066,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER067,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER068,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER069,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER070,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER071,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER072,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER073,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER074,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER075,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER076,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER077,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER078,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER079,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER080,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:COVER081,type:H2D,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
